Price,Area,Location,bhk,Lift,Parking,price_per_sqft
21500000,1390,Malad West,3,1,1,15467.625899280576
9800000,728,Malad West,1,1,0,13461.538461538461
13500000,1066,Malad West,2,1,0,12664.165103189493
9800000,728,Malad West,1,0,0,13461.538461538461
12000000,1010,Malad West,2,1,1,11881.18811881188
9800000,580,Malad West,1,1,1,16896.55172413793
13500000,900,Malad West,2,1,0,15000.0
8500000,600,Malad West,1,1,0,14166.666666666666
13799999,1050,Malad West,2,1,1,13142.85619047619
21400000,1101,Malad West,3,0,0,19436.87556766576
16200000,872,Malad West,2,1,0,18577.981651376147
16000000,826,Malad West,2,1,0,19370.46004842615
19500000,1400,Malad West,2,1,0,13928.57142857143
15200000,1140,Malad West,2,1,1,13333.333333333334
14500000,1150,Malad West,2,1,1,12608.695652173914
10100000,548,Malad West,1,1,1,18430.656934306568
6500000,450,Malad West,1,0,0,14444.444444444445
5200000,350,Malad West,1,1,0,14857.142857142857
2900000,200,Malad West,1,1,0,14500.0
2800000,200,Malad West,1,0,0,14000.0
2900000,220,Malad West,1,0,0,13181.818181818182
2900000,220,Malad West,1,1,0,13181.818181818182
3000000,225,Malad West,1,1,0,13333.333333333334
8900000,750,Malad West,1,1,1,11866.666666666666
19300000,1600,Malad West,3,1,0,12062.5
19000000,1350,Malad West,3,1,1,14074.074074074075
9800000,600,Malad West,1,1,0,16333.333333333334
19800000,1450,Malad West,3,1,1,13655.172413793103
4200000,340,Malad West,1,0,0,12352.941176470587
14600000,1135,Malad West,2,1,0,12863.436123348018
9500000,640,Malad West,1,1,0,14843.75
6500000,365,Malad West,1,0,0,17808.219178082192
14500000,1125,Malad West,2,0,0,12888.888888888889
7500000,495,Malad West,1,1,0,15151.515151515152
6500000,525,Malad West,1,0,0,12380.952380952382
9500000,650,Malad West,1,1,1,14615.384615384615
18000000,1400,Malad West,2,1,1,12857.142857142857
23500000,1500,Malad West,3,1,0,15666.666666666666
15000000,1170,Malad West,2,1,1,12820.51282051282
8500000,685,Malad West,1,1,1,12408.759124087592
8200000,685,Malad West,1,1,1,11970.802919708029
14900000,1050,Malad West,2,1,1,14190.47619047619
16299999,1145,Malad West,2,1,1,14235.806986899563
17500000,1100,Malad West,2,1,1,15909.09090909091
10000000,750,Malad West,1,1,0,13333.333333333334
14000000,1170,Malad West,2,0,1,11965.811965811965
8500000,700,Malad West,1,1,0,12142.857142857143
14000000,1100,Malad West,2,1,0,12727.272727272728
9500000,700,Malad West,1,1,1,13571.42857142857
9500000,709,Malad West,1,0,0,13399.153737658675
4900000,350,Malad West,1,1,0,14000.0
10000000,750,Malad West,2,0,0,13333.333333333334
26000000,1775,Malad West,3,1,1,14647.887323943662
2900000,225,Malad West,1,1,0,12888.888888888889
2850000,225,Malad West,1,1,0,12666.666666666666
2900000,225,Malad West,1,1,0,12888.888888888889
19000000,1566,Malad West,3,1,0,12132.822477650065
7500000,495,Malad West,1,1,0,15151.515151515152
20000000,1250,Malad West,3,1,0,16000.0
30000000,1804,Malad West,3,1,1,16629.71175166297
23000000,1440,Malad West,2,1,1,15972.222222222223
25800000,1420,Malad West,3,1,1,18169.014084507042
4800000,350,Malad West,1,1,0,13714.285714285714
30000000,1550,Malad West,3,1,1,19354.83870967742
12500000,1068,Malad West,2,1,1,11704.119850187266
12900000,1066,Malad West,2,0,0,12101.313320825517
9200000,750,Malad West,1,1,0,12266.666666666666
17800000,1350,Malad West,3,1,1,13185.185185185184
13000000,990,Malad West,2,1,1,13131.31313131313
18900000,1404,Malad West,3,1,0,13461.538461538461
18800000,1350,Malad West,3,1,1,13925.925925925925
8800000,750,Malad West,1,1,0,11733.333333333334
10000000,750,Malad West,1,1,1,13333.333333333334
10000000,750,Malad West,1,1,1,13333.333333333334
10000000,750,Malad West,1,1,1,13333.333333333334
12100000,890,Malad West,2,1,0,13595.505617977527
8200000,650,Malad West,1,1,1,12615.384615384615
8800000,650,Malad West,1,1,1,13538.461538461539
8400000,650,Malad West,1,0,0,12923.076923076924
8400000,650,Malad West,1,1,0,12923.076923076924
18000000,950,Malad West,2,1,0,18947.36842105263
4000000,310,Malad West,1,1,0,12903.225806451614
27000000,1815,Malad West,3,1,1,14876.03305785124
9300000,600,Malad West,1,0,0,15500.0
13799999,1000,Malad West,2,1,0,13799.999
14000000,1050,Malad West,2,1,1,13333.333333333334
13000000,1050,Malad West,2,1,1,12380.952380952382
9500000,750,Malad West,1,1,1,12666.666666666666
9400000,650,Malad West,1,1,1,14461.538461538461
30000000,1815,Malad West,3,1,1,16528.92561983471
10500000,590,Malad West,1,1,1,17796.610169491527
15000000,1450,Manpada,3,1,1,10344.827586206897
15800000,1325,Manpada,3,1,1,11924.528301886792
11500000,860,Marol,1,1,1,13372.093023255815
19000000,1411,Marol,1,1,1,13465.627214741318
13899999,1200,Marol,2,1,0,11583.3325
51500000,1170,Matunga,3,0,0,44017.094017094016
33500000,777,Matunga,2,1,0,43114.543114543114
51500000,1170,Matunga,3,1,0,44017.094017094016
31000000,667,Matunga,2,1,0,46476.7616191904
16000000,1944,Mira Road,4,1,1,8230.45267489712
8000000,972,Mira Road,2,1,1,8230.45267489712
6350000,730,Mira Road,1,1,0,8698.630136986301
4760000,700,Mira Road East,1,1,1,6800.0
4600000,650,Mira Road East,1,1,1,7076.923076923077
5600000,710,Mira Road East,1,1,1,7887.3239436619715
8000000,820,Mira Road East,2,1,1,9756.09756097561
6000000,650,Mira Road East,1,1,1,9230.76923076923
4800000,700,Mira Road East,1,1,1,6857.142857142857
4800000,661,Mira Road East,1,1,1,7261.724659606656
5700000,620,Mira Road East,1,1,1,9193.548387096775
6200000,655,Mira Road East,1,1,1,9465.648854961832
4500000,645,Mira Road East,1,1,1,6976.7441860465115
3700000,440,Mira Road East,1,1,1,8409.09090909091
2100000,245,Mira Road East,1,1,1,8571.42857142857
7000000,780,Mira Road East,2,0,0,8974.358974358975
6370000,800,Mira Road East,2,1,1,7962.5
16000000,1944,Mira Road East,4,1,1,8230.45267489712
8100000,972,Mira Road East,2,0,0,8333.333333333334
4500000,450,Mira Road East,1,1,1,10000.0
10000000,1340,Mira Road East,3,1,1,7462.686567164179
11500000,1340,Mira Road East,3,1,1,8582.089552238805
6300000,850,Mira Road East,2,1,1,7411.764705882353
8009999,965,Mira Road East,2,1,1,8300.517098445596
8400000,965,Mira Road East,2,1,1,8704.663212435233
7430000,965,Mira Road East,2,1,1,7699.481865284974
6500000,1015,Mira Road East,2,1,1,6403.940886699507
12900000,1235,Mira Road East,2,1,1,10445.344129554656
8655000,1055,Mira Road East,2,1,1,8203.791469194313
7500000,767,Mira Road East,2,0,0,9778.357235984355
5994000,750,Mira Road East,1,0,0,7992.0
4800000,650,Mira Road East,1,1,1,7384.615384615385
5800000,675,Mira Road East,1,1,1,8592.592592592593
7800000,956,Mira Road East,2,1,1,8158.995815899581
4800000,580,Mira Road East,1,1,1,8275.862068965518
6000000,650,Mira Road East,2,1,0,9230.76923076923
4500000,693,Mira Road East,1,1,1,6493.506493506494
10000000,825,Mira Road East,2,0,0,12121.212121212122
4800000,650,Mira Road East,1,1,0,7384.615384615385
6000000,650,Mira Road East,1,1,1,9230.76923076923
2100000,245,Mira Road East,1,0,1,8571.42857142857
8300000,1095,Mira Road East,2,1,1,7579.908675799087
5100000,695,Mira Road East,1,1,1,7338.1294964028775
8100000,1055,Mira Road East,2,1,1,7677.725118483412
6800000,875,Mira Road East,2,1,1,7771.428571428572
5100000,675,Mira Road East,1,1,1,7555.555555555556
2300000,254,Mira Road East,1,1,0,9055.11811023622
2000000,220,Mira Road East,1,1,0,9090.90909090909
8500000,800,Mira Road East,2,1,1,10625.0
4300000,650,Mira Road East,1,1,1,6615.384615384615
5900000,650,Mira Road East,1,1,1,9076.923076923076
6559999,965,Mira Road East,2,1,1,6797.926424870467
7240000,965,Mira Road East,2,1,1,7502.59067357513
7940000,965,Mira Road East,2,1,1,8227.979274611398
7900000,965,Mira Road East,2,1,1,8186.5284974093265
8100000,965,Mira Road East,2,1,1,8393.78238341969
8500000,840,Mira Road East,2,0,0,10119.047619047618
8100000,1137,Mira Road East,2,1,1,7124.010554089709
5200000,650,Mira Road East,1,1,0,8000.0
8338000,981,Mira Road East,2,1,0,8499.490316004078
6426000,693,Mira Road East,1,0,0,9272.727272727272
6426000,693,Mira Road East,1,1,0,9272.727272727272
8480000,1060,Mira Road East,2,1,0,8000.0
6048000,756,Mira Road East,1,1,0,8000.0
6048000,756,Mira Road East,1,1,0,8000.0
8330000,980,Mira Road East,2,1,1,8500.0
6120000,720,Mira Road East,1,1,1,8500.0
6700000,531,Mira Road East,1,1,0,12617.702448210923
7837000,1045,Mira Road East,2,1,0,7499.521531100479
5250000,700,Mira Road East,1,1,0,7500.0
8000000,1000,Mira Road East,2,1,1,8000.0
5600000,700,Mira Road East,1,1,1,8000.0
5690000,769,Mira Road East,1,1,1,7399.219765929779
8413000,1137,Mira Road East,2,1,1,7399.2963940193495
7700000,1020,Mira Road East,2,1,0,7549.019607843137
5330000,715,Mira Road East,1,0,0,7454.545454545455
3500000,360,Mira Road East,1,0,0,9722.222222222223
6700000,950,Mira Road East,2,1,1,7052.631578947368
7500000,950,Mira Road East,2,1,1,7894.736842105263
5800000,695,Mira Road East,1,1,1,8345.323741007194
4800000,615,Mira Road East,1,1,0,7804.878048780488
7600000,1053,Mira Road East,2,1,0,7217.473884140551
6350000,655,Mira Road East,1,1,1,9694.65648854962
6419000,655,Mira Road East,1,1,1,9800.0
8000000,1100,Mira Road East,2,1,0,7272.727272727273
7209999,900,Mira Road East,2,1,0,8011.11
5637000,650,Mira Road East,1,1,0,8672.307692307691
13200000,1500,Mira Road East,3,1,0,8800.0
9450000,1080,Mira Road East,2,1,0,8750.0
5150000,720,Mira Road East,1,1,0,7152.777777777777
9800000,1170,Mira Road East,2,1,0,8376.068376068377
8600000,1026,Mira Road East,2,1,0,8382.06627680312
11399999,1341,Mira Road East,3,1,0,8501.117822520508
5700000,710,Mira Road East,1,1,1,8028.169014084507
7800000,1010,Mira Road East,2,1,1,7722.772277227723
6700000,775,Mira Road East,1,1,1,8645.161290322581
5600000,693,Mira Road East,1,1,1,8080.80808080808
7600000,972,Mira Road East,2,1,1,7818.930041152264
10600000,1386,Mira Road East,3,1,1,7647.9076479076475
5600000,788,Mira Road East,1,1,0,7106.598984771574
10400000,1365,Mira Road East,3,1,0,7619.047619047619
7700000,1046,Mira Road East,2,1,0,7361.376673040153
5300000,710,Mira Road East,1,1,0,7464.788732394366
5518000,677,Mira Road East,1,1,0,8150.664697193501
5500000,720,Mira Road East,1,1,1,7638.888888888889
8250000,1060,Mira Road East,2,1,1,7783.018867924528
7800000,1010,Mira Road East,2,1,1,7722.772277227723
6120000,720,Mira Road East,1,1,1,8500.0
5650000,780,Mira Road East,1,1,0,7243.589743589743
6200000,730,Mira Road East,1,1,0,8493.150684931506
8500000,1048,Mira Road East,2,1,0,8110.687022900764
7650000,982,Mira Road East,2,1,0,7790.224032586558
5700000,770,Mira Road East,1,1,0,7402.597402597403
7650000,1020,Mira Road East,2,1,0,7500.0
6200000,750,Mira Road East,1,1,1,8266.666666666666
9000000,1150,Mira Road East,2,1,0,7826.086956521739
7950000,1060,Mira Road East,2,1,0,7500.0
5400000,720,Mira Road East,1,1,0,7500.0
8500000,980,Mira Road East,2,1,0,8673.469387755102
7800000,930,Mira Road East,2,0,0,8387.09677419355
8600000,965,Mira Road East,2,1,0,8911.917098445596
6700000,950,Mira Road East,2,1,0,7052.631578947368
9500000,1050,Mira Road East,2,1,0,9047.619047619048
9300000,960,Mira Road East,2,0,0,9687.5
9300000,960,Mira Road East,2,1,0,9687.5
9700000,1100,Mira Road East,2,1,0,8818.181818181818
8500000,1050,Mira Road East,2,1,0,8095.238095238095
6000000,730,Mira Road East,1,1,0,8219.17808219178
12200000,1235,Mira Road East,3,1,0,9878.542510121457
10800000,1200,Mira Road East,2,1,0,9000.0
6400000,693,Mira Road East,1,1,0,9235.209235209235
6400000,674,Mira Road East,1,1,0,9495.548961424332
7700000,995,Mira Road East,2,1,0,7738.693467336683
5200000,665,Mira Road East,1,1,0,7819.548872180451
9500000,981,Mira Road East,2,1,0,9683.995922528033
13500000,1386,Mira Road East,3,1,0,9740.25974025974
6500000,693,Mira Road East,1,1,0,9379.50937950938
9500000,981,Mira Road East,1,0,0,9683.995922528033
8900000,1185,Mira Road East,3,1,0,7510.548523206751
7900000,1020,Mira Road East,2,1,0,7745.098039215686
5200000,690,Mira Road East,1,0,0,7536.231884057971
5200000,690,Mira Road East,1,1,0,7536.231884057971
7400000,800,Mira Road East,2,1,1,9250.0
8700000,950,Mira Road East,2,1,1,9157.894736842105
8500000,1150,Mira Road East,2,1,1,7391.304347826087
8000000,1150,Mira Road East,2,1,1,6956.521739130435
6800000,710,Mira Road East,2,1,1,9577.464788732394
5500000,681,Mira Road East,1,1,1,8076.358296622614
8200000,1025,Mira Road East,2,1,1,8000.0
7884000,1080,Mira Road East,2,1,1,7300.0
8000000,1050,Mira Road East,2,1,0,7619.047619047619
12000000,1275,Mira Road East,3,1,0,9411.764705882353
5800000,700,Mira Road East,1,1,0,8285.714285714286
5500000,650,Mira Road East,1,1,1,8461.538461538461
8200000,1015,Mira Road East,2,1,1,8078.817733990148
9500000,1185,Mira Road East,3,0,0,8016.877637130801
8600000,950,Mira Road East,2,1,0,9052.631578947368
6400000,495,Mira Road East,1,1,0,12929.29292929293
9100000,690,Mira Road East,2,1,0,13188.40579710145
6000000,693,Mira Road East,1,1,0,8658.008658008657
9100000,1185,Mira Road East,3,1,0,7679.324894514768
11500000,1390,Mira Road East,3,1,1,8273.381294964029
5500000,650,Mira Road East,1,1,1,8461.538461538461
8000000,800,Mira Road East,2,1,1,10000.0
7500000,950,Mira Road East,2,1,1,7894.736842105263
8600000,1060,Mira Road East,2,1,0,8113.207547169812
9100000,1082,Mira Road East,2,1,0,8410.351201478743
9500000,1050,Mira Road East,2,1,0,9047.619047619048
6000000,650,Mira Road East,2,0,0,9230.76923076923
7800000,785,Mira Road East,2,1,1,9936.305732484076
5500000,620,Mira Road East,1,1,0,8870.967741935483
9000000,925,Mira Road East,2,1,1,9729.72972972973
8500000,901,Mira Road East,2,1,1,9433.962264150943
8500000,810,Mira Road East,2,1,1,10493.827160493827
5400000,720,Mira Road East,1,1,0,7500.0
9700000,1100,Mira Road East,2,1,1,8818.181818181818
7000000,890,Mira Road East,2,1,1,7865.168539325843
6022000,730,Mira Road East,1,1,0,8249.315068493152
9000000,1050,Mira Road East,2,1,0,8571.42857142857
9570000,1160,Mira Road East,2,1,0,8250.0
8500000,1150,Mira Road East,2,1,0,7391.304347826087
7050000,890,Mira Road East,2,1,1,7921.348314606742
10200000,786,Mira Road East,3,1,1,12977.099236641221
5099000,384,Mira Road East,1,1,1,13278.645833333334
7298999,538,Mira Road East,2,1,1,13566.912639405204
9250000,1232,Mira Road East,2,1,1,7508.116883116883
8500000,1385,Mira Road East,3,1,1,6137.184115523466
7600000,956,Mira Road East,2,1,1,7949.79079497908
7450000,956,Mira Road East,2,1,1,7792.887029288703
7100000,890,Mira Road East,2,1,1,7977.528089887641
10000000,1050,Mira Road East,2,1,0,9523.809523809523
15000000,1290,Mira Road East,2,1,1,11627.906976744185
10000000,1150,Mira Road East,2,1,1,8695.652173913044
6500000,650,Mira Road East,1,1,0,10000.0
5600000,850,Mira Road East,2,1,1,6588.235294117647
6700000,675,Mira Road East,1,1,0,9925.925925925925
6800000,665,Mira Road East,1,1,1,10225.563909774437
4900000,580,Mira Road East,1,1,0,8448.275862068966
9800000,1250,Mira Road East,3,1,1,7840.0
6800000,693,Mira Road East,1,1,0,9812.409812409813
8900000,972,Mira Road East,2,1,0,9156.378600823045
11299999,1389,Mira Road East,3,1,0,8135.34845212383
9200000,981,Mira Road East,2,1,0,9378.185524974515
9700000,1098,Mira Road East,2,1,0,8834.24408014572
7731000,1137,Mira Road East,2,1,1,6799.472295514512
12500000,1500,Mira Road East,2,1,1,8333.333333333334
4500000,600,Mira Road East,1,0,1,7500.0
8198999,1050,Mira Road East,2,1,1,7808.570476190476
8500000,950,Mira Road East,2,1,0,8947.368421052632
8198999,1050,Mira Road East,2,1,0,7808.570476190476
5499000,650,Mira Road East,1,1,0,8460.0
6200000,695,Mira Road East,1,1,0,8920.863309352519
6000000,650,Mira Road East,1,1,1,9230.76923076923
5999000,720,Mira Road East,1,1,0,8331.944444444445
12400000,1365,Mira Road East,3,1,1,9084.249084249084
6500000,1050,Mira Road East,2,1,1,6190.476190476191
9599000,1098,Mira Road East,2,1,0,8742.258652094717
6100000,700,Mira Road East,1,0,0,8714.285714285714
8700000,1060,Mira Road East,2,1,1,8207.547169811322
7498999,1010,Mira Road East,2,1,1,7424.751485148515
5999000,850,Mira Road East,1,1,0,7057.64705882353
15000000,1600,Mira Road East,2,1,1,9375.0
4850000,700,Mira Road East,1,1,0,6928.571428571428
7815000,575,Mira Road East,2,1,1,13591.304347826086
8053000,700,Mira Road East,2,1,1,11504.285714285714
8030000,698,Mira Road East,2,1,1,11504.297994269342
7500000,538,Mira Road East,2,1,0,13940.520446096654
10100000,739,Mira Road East,3,1,0,13667.117726657645
5300000,381,Mira Road East,1,0,0,13910.761154855643
5900000,424,Mira Road East,1,1,0,13915.094339622641
7745999,629,Mira Road East,2,0,0,12314.783783783783
7650000,621,Mira Road East,2,0,0,12318.840579710144
6738000,547,Mira Road East,2,0,0,12318.098720292504
5229000,769,Mira Road East,1,1,1,6799.739921976593
4950000,650,Mira Road East,1,1,0,7615.384615384615
4500000,650,Mira Road East,1,1,0,6923.076923076923
7700000,950,Mira Road East,2,0,1,8105.263157894737
9900000,786,Mira Road East,3,1,1,12595.419847328245
9550000,693,Mira Road East,1,1,1,13780.663780663781
9990000,981,Mira Road East,2,1,1,10183.48623853211
11500000,1386,Mira Road East,3,1,1,8297.258297258297
5250000,650,Mira Road East,1,1,0,8076.923076923077
7500000,875,Mira Road East,2,1,1,8571.42857142857
7500000,975,Mira Road East,2,1,1,7692.307692307692
5500000,705,Mira Road East,1,1,1,7801.418439716312
8500000,1060,Mira Road East,2,1,0,8018.867924528302
6050000,750,Mira Road East,1,1,0,8066.666666666667
10000000,1102,Mira Road East,3,1,0,9074.410163339382
8000000,1020,Mira Road East,2,1,0,7843.137254901961
7500000,1060,Mira Road East,2,1,0,7075.471698113208
5150000,685,Mira Road East,1,1,0,7518.248175182482
7600000,1050,Mira Road East,2,1,0,7238.0952380952385
11000000,1390,Mira Road East,3,1,1,7913.669064748202
12500000,1390,Mira Road East,3,1,1,8992.805755395684
5300000,520,Mira Road East,2,0,0,10192.307692307691
5300000,615,Mira Road East,1,1,0,8617.886178861789
7900000,925,Mira Road East,2,0,0,8540.54054054054
5583000,705,Mira Road East,1,1,1,7919.148936170212
13200000,1525,Mira Road East,3,1,1,8655.737704918032
9300000,1060,Mira Road East,2,1,0,8773.584905660377
4500000,565,Mira Road East,1,0,0,7964.601769911505
8000000,990,Mira Road East,2,0,0,8080.80808080808
11000000,1341,Mira Road East,3,1,0,8202.83370618941
8000000,990,Mira Road East,2,1,0,8080.80808080808
7600000,960,Mira Road East,2,1,1,7916.666666666667
9200000,1160,Mira Road East,2,1,0,7931.0344827586205
9300000,1060,Mira Road East,2,1,1,8773.584905660377
5800000,540,Mira Road East,1,1,0,10740.74074074074
4400000,490,Mira Road East,1,0,0,8979.591836734693
4100000,530,Mira Road East,1,0,0,7735.8490566037735
5600000,540,Mira Road East,1,1,0,10370.37037037037
8800000,1073,Mira Road East,2,1,0,8201.304753028891
5700000,650,Mira Road East,1,1,0,8769.23076923077
7000000,900,Mira Road East,2,1,0,7777.777777777777
10800000,1180,Mira Road East,2,1,1,9152.542372881357
9000000,1412,Mira Road East,2,1,0,6373.937677053825
13200000,1525,Mira Road East,2,1,1,8655.737704918032
13100000,1400,Mira Road East,3,1,0,9357.142857142857
4500000,565,Mira Road East,1,1,0,7964.601769911505
4400000,450,Mira Road East,1,0,0,9777.777777777777
9300000,1060,Mira Road East,2,1,1,8773.584905660377
4800000,550,Mira Road East,1,0,1,8727.272727272728
4800000,550,Mira Road East,1,1,1,8727.272727272728
6800000,1050,Mira Road East,2,1,0,6476.190476190476
9000000,1250,Mira Road East,3,1,0,7200.0
6600000,700,Mira Road East,1,1,0,9428.57142857143
7700000,950,Mira Road East,2,1,0,8105.263157894737
8800000,990,Mira Road East,2,1,1,8888.888888888889
3100000,375,Mira Road East,1,1,0,8266.666666666666
9200000,1137,Mira Road East,2,1,1,8091.468777484609
4100000,585,Mira Road East,1,0,0,7008.547008547009
8000000,972,Mira Road East,2,1,0,8230.45267489712
16000000,1944,Mira Road East,4,1,0,8230.45267489712
5742000,725,Mira Road East,1,1,1,7920.0
8355000,1055,Mira Road East,2,1,1,7919.431279620853
6800000,890,Mira Road East,2,1,0,7640.449438202248
7500000,1060,Mira Road East,2,1,0,7075.471698113208
7600000,960,Mira Road East,2,1,0,7916.666666666667
13200000,1525,Mira Road East,3,1,1,8655.737704918032
8500000,945,Mira Road East,2,1,1,8994.708994708995
5600000,645,Mira Road East,1,1,1,8682.170542635658
5600000,645,Mira Road East,1,1,1,8682.170542635658
3400000,380,Mira Road East,1,0,0,8947.368421052632
6600000,850,Mira Road East,2,1,1,7764.705882352941
7000000,950,Mira Road East,3,1,1,7368.421052631579
7600000,975,Mira Road East,2,0,0,7794.871794871795
7600000,975,Mira Road East,2,1,0,7794.871794871795
6190000,756,Mira Road East,1,1,1,8187.830687830688
8900000,1017,Mira Road East,2,1,0,8751.229105211407
4700000,500,Mira Road East,1,1,0,9400.0
5600000,560,Mira Road East,1,0,0,10000.0
5700000,540,Mira Road East,1,1,0,10555.555555555555
7800000,960,Mira Road East,2,1,1,8125.0
8800000,1050,Mira Road East,2,1,1,8380.952380952382
5950000,769,Mira Road East,1,1,1,7737.321196358907
6152000,769,Mira Road East,1,1,1,8000.0
14800000,1460,Mira Road East,3,1,1,10136.986301369863
5350000,610,Mira Road East,1,1,0,8770.491803278688
9800000,786,Mira Road East,3,1,1,12468.193384223918
8500000,1098,Mira Road East,2,1,1,7741.347905282331
6500000,693,Mira Road East,1,1,1,9379.50937950938
8300000,981,Mira Road East,2,1,1,8460.754332313965
12000000,1386,Mira Road East,3,1,1,8658.008658008657
9300000,960,Mira Road East,2,1,0,9687.5
5400000,675,Mira Road East,1,1,1,8000.0
4400000,550,Mira Road East,1,0,0,8000.0
10800000,1180,Mira Road East,2,1,1,9152.542372881357
7200000,995,Mira Road East,2,1,0,7236.180904522613
7000000,1020,Mira Road East,2,1,0,6862.745098039216
6000000,810,Mira Road and Beyond,2,1,1,7407.407407407408
4200000,700,Mira Road and Beyond,2,0,1,6000.0
9800000,1417,Mira Road and Beyond,3,1,1,6916.019760056457
3500000,783,Mira Road and Beyond,2,1,1,4469.987228607918
5800000,770,Mira Road and Beyond,1,1,1,7532.467532467533
2700000,400,Mira Road and Beyond,1,1,1,6750.0
4200000,750,Mira Road and Beyond,2,1,1,5600.0
6400000,1180,Mira Road and Beyond,2,1,1,5423.728813559322
3500000,565,Mira Road and Beyond,1,1,1,6194.690265486725
3000000,320,Mira Road and Beyond,1,0,0,9375.0
2800000,400,Mira Road and Beyond,1,0,1,7000.0
6800000,890,Mira Road and Beyond,2,1,1,7640.449438202248
4100000,590,Mira Road and Beyond,1,0,1,6949.152542372882
6500000,940,Mira Road and Beyond,2,0,1,6914.893617021276
7600000,1760,Mira Road and Beyond,2,0,1,4318.181818181818
6400000,1180,Mira Road and Beyond,2,0,1,5423.728813559322
5700000,900,Mira Road and Beyond,2,1,1,6333.333333333333
3300000,620,Morya Nagar,1,0,0,5322.580645161291
21800000,1412,Mulund,3,1,1,15439.093484419263
21200000,1412,Mulund,3,1,1,15014.164305949009
18000000,1180,Mulund,2,0,0,15254.237288135593
9000000,550,Mulund East,1,0,0,16363.636363636364
9000000,550,Mulund East,1,0,0,16363.636363636364
8500000,600,Mulund East,1,1,0,14166.666666666666
5500000,400,Mulund East,1,0,0,13750.0
15500000,985,Mulund East,2,1,0,15736.040609137055
6000000,350,Mulund East,1,0,0,17142.85714285714
9200000,558,Mulund East,1,1,0,16487.45519713262
7000000,345,Mulund East,1,1,0,20289.855072463768
13500000,985,Mulund East,2,1,0,13705.583756345177
11500000,650,Mulund East,1,1,0,17692.30769230769
18000000,980,Mulund East,2,1,0,18367.34693877551
6500000,385,Mulund East,1,1,0,16883.116883116883
9500000,575,Mulund East,1,1,1,16521.739130434784
20700000,1450,Mulund East,2,1,1,14275.862068965518
11000000,550,Mulund East,1,1,0,20000.0
33000000,1700,Mulund East,5,1,0,19411.764705882353
33500000,1650,Mulund East,4,1,0,20303.030303030304
9000000,417,Mulund West,1,1,1,21582.733812949642
9800000,585,Mulund West,1,0,1,16752.136752136754
12500000,800,Mulund West,2,1,1,15625.0
11000000,600,Mulund West,1,1,1,18333.333333333332
51000000,2600,Mulund West,3,1,0,19615.384615384617
15000000,950,Mulund West,2,1,0,15789.473684210527
18500000,1100,Mulund West,2,0,0,16818.18181818182
18000000,1100,Mulund West,2,1,0,16363.636363636364
27000000,1560,Mulund West,3,1,1,17307.69230769231
15500000,927,Mulund West,2,1,1,16720.604099244876
24000000,1452,Mulund West,3,1,0,16528.92561983471
10700000,660,Mulund West,1,1,1,16212.121212121212
19200000,1202,Mulund West,2,1,1,15973.377703826955
32599999,1306,Mulund West,3,0,0,24961.71439509954
23300000,1118,Mulund West,3,1,1,20840.787119856886
29000000,1160,Mulund West,3,0,0,25000.0
32700000,1309,Mulund West,3,0,0,24980.901451489688
19100000,797,Mulund West,2,1,1,23964.86825595985
22100000,885,Mulund West,3,0,0,24971.751412429378
18200000,759,Mulund West,2,1,1,23978.919631093544
20000000,835,Mulund West,2,1,1,23952.095808383234
17500000,729,Mulund West,2,1,1,24005.48696844993
31300000,1740,Mulund West,3,1,1,17988.505747126437
38800000,2160,Mulund West,3,1,1,17962.962962962964
30400000,1690,Mulund West,3,1,1,17988.165680473372
35200000,1960,Mulund West,3,1,1,17959.183673469386
26500000,1475,Mulund West,2,1,1,17966.101694915254
20900000,1165,Mulund West,2,1,1,17939.91416309013
24600000,1072,Mulund West,3,0,0,22947.761194029852
25800000,1126,Mulund West,3,0,0,22912.96625222025
24800000,1080,Mulund West,3,0,0,22962.962962962964
26000000,1600,Mulund West,3,1,0,16250.0
13799999,700,Mulund West,2,1,0,19714.284285714286
11000000,650,Mulund West,1,1,0,16923.076923076922
17500000,1000,Mulund West,2,1,0,17500.0
21000000,1050,Mulund West,2,1,0,20000.0
22500000,1350,Mulund West,3,1,0,16666.666666666668
10000000,500,Mulund West,1,1,0,20000.0
23700000,1001,Mulund West,3,1,1,23676.323676323675
16500000,650,Mulund West,2,1,0,25384.615384615383
18000000,850,Mulund West,2,0,0,21176.470588235294
16500000,850,Mulund West,2,1,0,19411.764705882353
10600000,644,Mulund West,1,1,1,16459.627329192546
15000000,1400,Mumbai Agra National Highway,3,0,1,10714.285714285714
4300000,685,Mumbai Central,1,1,1,6277.3722627737225
3300000,530,Mumbai Central,1,1,1,6226.415094339623
5500000,1115,Mumbai Central,2,0,1,4932.735426008969
2800000,525,Mumbai Central,1,1,1,5333.333333333333
8000000,810,Mumbai Highway,2,1,1,9876.543209876543
10000000,785,Mumbai Highway,2,1,1,12738.853503184713
19000000,1500,Mumbai Highway,3,0,1,12666.666666666666
19000000,1503,Mumbai Highway,3,0,1,12641.38389886893
4500000,457,Mumbai Nashik Expressway,1,1,1,9846.827133479212
36100000,1237,Nahur,3,1,1,29183.508488278094
2200000,500,Naigaon East,1,1,1,4400.0
2300000,500,Naigaon East,1,1,1,4600.0
3200000,510,Naigaon East,1,1,1,6274.509803921569
