Price,Area,Location,bhk,Lift,Parking,price_per_sqft,location_n
6000000,650,Mira Road East,1,1,1,9230.76923076923,112
4800000,700,Mira Road East,1,1,1,6857.142857142857,112
4800000,661,Mira Road East,1,1,1,7261.724659606656,112
5700000,620,Mira Road East,1,1,1,9193.548387096775,112
6200000,655,Mira Road East,1,1,1,9465.648854961832,112
4500000,645,Mira Road East,1,1,1,6976.7441860465115,112
3700000,440,Mira Road East,1,1,1,8409.09090909091,112
2100000,245,Mira Road East,1,1,1,8571.42857142857,112
7000000,780,Mira Road East,2,0,0,8974.358974358975,112
6370000,800,Mira Road East,2,1,1,7962.5,112
16000000,1944,Mira Road East,4,1,1,8230.45267489712,112
8100000,972,Mira Road East,2,0,0,8333.333333333334,112
4500000,450,Mira Road East,1,1,1,10000.0,112
10000000,1340,Mira Road East,3,1,1,7462.686567164179,112
11500000,1340,Mira Road East,3,1,1,8582.089552238805,112
6300000,850,Mira Road East,2,1,1,7411.764705882353,112
8009999,965,Mira Road East,2,1,1,8300.517098445596,112
8400000,965,Mira Road East,2,1,1,8704.663212435233,112
7430000,965,Mira Road East,2,1,1,7699.481865284974,112
6500000,1015,Mira Road East,2,1,1,6403.940886699507,112
12900000,1235,Mira Road East,2,1,1,10445.344129554656,112
8655000,1055,Mira Road East,2,1,1,8203.791469194313,112
7500000,767,Mira Road East,2,0,0,9778.357235984355,112
5994000,750,Mira Road East,1,0,0,7992.0,112
4800000,650,Mira Road East,1,1,1,7384.615384615385,112
5800000,675,Mira Road East,1,1,1,8592.592592592593,112
7800000,956,Mira Road East,2,1,1,8158.995815899581,112
4800000,580,Mira Road East,1,1,1,8275.862068965518,112
6000000,650,Mira Road East,2,1,0,9230.76923076923,112
4500000,693,Mira Road East,1,1,1,6493.506493506494,112
10000000,825,Mira Road East,2,0,0,12121.212121212122,112
4800000,650,Mira Road East,1,1,0,7384.615384615385,112
6000000,650,Mira Road East,1,1,1,9230.76923076923,112
2100000,245,Mira Road East,1,0,1,8571.42857142857,112
8300000,1095,Mira Road East,2,1,1,7579.908675799087,112
5100000,695,Mira Road East,1,1,1,7338.1294964028775,112
8100000,1055,Mira Road East,2,1,1,7677.725118483412,112
6800000,875,Mira Road East,2,1,1,7771.428571428572,112
5100000,675,Mira Road East,1,1,1,7555.555555555556,112
2300000,254,Mira Road East,1,1,0,9055.11811023622,112
2000000,220,Mira Road East,1,1,0,9090.90909090909,112
8500000,800,Mira Road East,2,1,1,10625.0,112
4300000,650,Mira Road East,1,1,1,6615.384615384615,112
5900000,650,Mira Road East,1,1,1,9076.923076923076,112
6559999,965,Mira Road East,2,1,1,6797.926424870467,112
7240000,965,Mira Road East,2,1,1,7502.59067357513,112
7940000,965,Mira Road East,2,1,1,8227.979274611398,112
7900000,965,Mira Road East,2,1,1,8186.5284974093265,112
8100000,965,Mira Road East,2,1,1,8393.78238341969,112
8500000,840,Mira Road East,2,0,0,10119.047619047618,112
8100000,1137,Mira Road East,2,1,1,7124.010554089709,112
5200000,650,Mira Road East,1,1,0,8000.0,112
8338000,981,Mira Road East,2,1,0,8499.490316004078,112
6426000,693,Mira Road East,1,0,0,9272.727272727272,112
6426000,693,Mira Road East,1,1,0,9272.727272727272,112
8480000,1060,Mira Road East,2,1,0,8000.0,112
6048000,756,Mira Road East,1,1,0,8000.0,112
6048000,756,Mira Road East,1,1,0,8000.0,112
8330000,980,Mira Road East,2,1,1,8500.0,112
6120000,720,Mira Road East,1,1,1,8500.0,112
6700000,531,Mira Road East,1,1,0,12617.702448210923,112
7837000,1045,Mira Road East,2,1,0,7499.521531100479,112
5250000,700,Mira Road East,1,1,0,7500.0,112
8000000,1000,Mira Road East,2,1,1,8000.0,112
5600000,700,Mira Road East,1,1,1,8000.0,112
5690000,769,Mira Road East,1,1,1,7399.219765929779,112
8413000,1137,Mira Road East,2,1,1,7399.2963940193495,112
7700000,1020,Mira Road East,2,1,0,7549.019607843137,112
5330000,715,Mira Road East,1,0,0,7454.545454545455,112
3500000,360,Mira Road East,1,0,0,9722.222222222223,112
6700000,950,Mira Road East,2,1,1,7052.631578947368,112
7500000,950,Mira Road East,2,1,1,7894.736842105263,112
5800000,695,Mira Road East,1,1,1,8345.323741007194,112
4800000,615,Mira Road East,1,1,0,7804.878048780488,112
7600000,1053,Mira Road East,2,1,0,7217.473884140551,112
6350000,655,Mira Road East,1,1,1,9694.65648854962,112
6419000,655,Mira Road East,1,1,1,9800.0,112
8000000,1100,Mira Road East,2,1,0,7272.727272727273,112
7209999,900,Mira Road East,2,1,0,8011.11,112
5637000,650,Mira Road East,1,1,0,8672.307692307691,112
13200000,1500,Mira Road East,3,1,0,8800.0,112
9450000,1080,Mira Road East,2,1,0,8750.0,112
5150000,720,Mira Road East,1,1,0,7152.777777777777,112
9800000,1170,Mira Road East,2,1,0,8376.068376068377,112
8600000,1026,Mira Road East,2,1,0,8382.06627680312,112
11399999,1341,Mira Road East,3,1,0,8501.117822520508,112
5700000,710,Mira Road East,1,1,1,8028.169014084507,112
7800000,1010,Mira Road East,2,1,1,7722.772277227723,112
6700000,775,Mira Road East,1,1,1,8645.161290322581,112
5600000,693,Mira Road East,1,1,1,8080.80808080808,112
7600000,972,Mira Road East,2,1,1,7818.930041152264,112
10600000,1386,Mira Road East,3,1,1,7647.9076479076475,112
5600000,788,Mira Road East,1,1,0,7106.598984771574,112
10400000,1365,Mira Road East,3,1,0,7619.047619047619,112
7700000,1046,Mira Road East,2,1,0,7361.376673040153,112
5300000,710,Mira Road East,1,1,0,7464.788732394366,112
5518000,677,Mira Road East,1,1,0,8150.664697193501,112
5500000,720,Mira Road East,1,1,1,7638.888888888889,112
8250000,1060,Mira Road East,2,1,1,7783.018867924528,112
7800000,1010,Mira Road East,2,1,1,7722.772277227723,112
6120000,720,Mira Road East,1,1,1,8500.0,112
5650000,780,Mira Road East,1,1,0,7243.589743589743,112
6200000,730,Mira Road East,1,1,0,8493.150684931506,112
8500000,1048,Mira Road East,2,1,0,8110.687022900764,112
7650000,982,Mira Road East,2,1,0,7790.224032586558,112
5700000,770,Mira Road East,1,1,0,7402.597402597403,112
7650000,1020,Mira Road East,2,1,0,7500.0,112
6200000,750,Mira Road East,1,1,1,8266.666666666666,112
9000000,1150,Mira Road East,2,1,0,7826.086956521739,112
7950000,1060,Mira Road East,2,1,0,7500.0,112
5400000,720,Mira Road East,1,1,0,7500.0,112
8500000,980,Mira Road East,2,1,0,8673.469387755102,112
7800000,930,Mira Road East,2,0,0,8387.09677419355,112
8600000,965,Mira Road East,2,1,0,8911.917098445596,112
6700000,950,Mira Road East,2,1,0,7052.631578947368,112
9500000,1050,Mira Road East,2,1,0,9047.619047619048,112
9300000,960,Mira Road East,2,0,0,9687.5,112
9300000,960,Mira Road East,2,1,0,9687.5,112
9700000,1100,Mira Road East,2,1,0,8818.181818181818,112
8500000,1050,Mira Road East,2,1,0,8095.238095238095,112
6000000,730,Mira Road East,1,1,0,8219.17808219178,112
12200000,1235,Mira Road East,3,1,0,9878.542510121457,112
10800000,1200,Mira Road East,2,1,0,9000.0,112
6400000,693,Mira Road East,1,1,0,9235.209235209235,112
6400000,674,Mira Road East,1,1,0,9495.548961424332,112
7700000,995,Mira Road East,2,1,0,7738.693467336683,112
5200000,665,Mira Road East,1,1,0,7819.548872180451,112
9500000,981,Mira Road East,2,1,0,9683.995922528033,112
13500000,1386,Mira Road East,3,1,0,9740.25974025974,112
6500000,693,Mira Road East,1,1,0,9379.50937950938,112
9500000,981,Mira Road East,1,0,0,9683.995922528033,112
8900000,1185,Mira Road East,3,1,0,7510.548523206751,112
7900000,1020,Mira Road East,2,1,0,7745.098039215686,112
5200000,690,Mira Road East,1,0,0,7536.231884057971,112
5200000,690,Mira Road East,1,1,0,7536.231884057971,112
7400000,800,Mira Road East,2,1,1,9250.0,112
8700000,950,Mira Road East,2,1,1,9157.894736842105,112
8500000,1150,Mira Road East,2,1,1,7391.304347826087,112
8000000,1150,Mira Road East,2,1,1,6956.521739130435,112
6800000,710,Mira Road East,2,1,1,9577.464788732394,112
5500000,681,Mira Road East,1,1,1,8076.358296622614,112
8200000,1025,Mira Road East,2,1,1,8000.0,112
7884000,1080,Mira Road East,2,1,1,7300.0,112
8000000,1050,Mira Road East,2,1,0,7619.047619047619,112
12000000,1275,Mira Road East,3,1,0,9411.764705882353,112
5800000,700,Mira Road East,1,1,0,8285.714285714286,112
5500000,650,Mira Road East,1,1,1,8461.538461538461,112
8200000,1015,Mira Road East,2,1,1,8078.817733990148,112
9500000,1185,Mira Road East,3,0,0,8016.877637130801,112
8600000,950,Mira Road East,2,1,0,9052.631578947368,112
6400000,495,Mira Road East,1,1,0,12929.29292929293,112
9100000,690,Mira Road East,2,1,0,13188.40579710145,112
6000000,693,Mira Road East,1,1,0,8658.008658008657,112
9100000,1185,Mira Road East,3,1,0,7679.324894514768,112
11500000,1390,Mira Road East,3,1,1,8273.381294964029,112
5500000,650,Mira Road East,1,1,1,8461.538461538461,112
8000000,800,Mira Road East,2,1,1,10000.0,112
7500000,950,Mira Road East,2,1,1,7894.736842105263,112
8600000,1060,Mira Road East,2,1,0,8113.207547169812,112
9100000,1082,Mira Road East,2,1,0,8410.351201478743,112
9500000,1050,Mira Road East,2,1,0,9047.619047619048,112
6000000,650,Mira Road East,2,0,0,9230.76923076923,112
7800000,785,Mira Road East,2,1,1,9936.305732484076,112
5500000,620,Mira Road East,1,1,0,8870.967741935483,112
9000000,925,Mira Road East,2,1,1,9729.72972972973,112
8500000,901,Mira Road East,2,1,1,9433.962264150943,112
8500000,810,Mira Road East,2,1,1,10493.827160493827,112
5400000,720,Mira Road East,1,1,0,7500.0,112
9700000,1100,Mira Road East,2,1,1,8818.181818181818,112
7000000,890,Mira Road East,2,1,1,7865.168539325843,112
6022000,730,Mira Road East,1,1,0,8249.315068493152,112
9000000,1050,Mira Road East,2,1,0,8571.42857142857,112
9570000,1160,Mira Road East,2,1,0,8250.0,112
8500000,1150,Mira Road East,2,1,0,7391.304347826087,112
7050000,890,Mira Road East,2,1,1,7921.348314606742,112
10200000,786,Mira Road East,3,1,1,12977.099236641221,112
5099000,384,Mira Road East,1,1,1,13278.645833333334,112
7298999,538,Mira Road East,2,1,1,13566.912639405204,112
9250000,1232,Mira Road East,2,1,1,7508.116883116883,112
8500000,1385,Mira Road East,3,1,1,6137.184115523466,112
7600000,956,Mira Road East,2,1,1,7949.79079497908,112
7450000,956,Mira Road East,2,1,1,7792.887029288703,112
7100000,890,Mira Road East,2,1,1,7977.528089887641,112
10000000,1050,Mira Road East,2,1,0,9523.809523809523,112
15000000,1290,Mira Road East,2,1,1,11627.906976744185,112
10000000,1150,Mira Road East,2,1,1,8695.652173913044,112
6500000,650,Mira Road East,1,1,0,10000.0,112
5600000,850,Mira Road East,2,1,1,6588.235294117647,112
6700000,675,Mira Road East,1,1,0,9925.925925925925,112
6800000,665,Mira Road East,1,1,1,10225.563909774437,112
4900000,580,Mira Road East,1,1,0,8448.275862068966,112
9800000,1250,Mira Road East,3,1,1,7840.0,112
6800000,693,Mira Road East,1,1,0,9812.409812409813,112
8900000,972,Mira Road East,2,1,0,9156.378600823045,112
11299999,1389,Mira Road East,3,1,0,8135.34845212383,112
9200000,981,Mira Road East,2,1,0,9378.185524974515,112
9700000,1098,Mira Road East,2,1,0,8834.24408014572,112
7731000,1137,Mira Road East,2,1,1,6799.472295514512,112
12500000,1500,Mira Road East,2,1,1,8333.333333333334,112
4500000,600,Mira Road East,1,0,1,7500.0,112
8198999,1050,Mira Road East,2,1,1,7808.570476190476,112
8500000,950,Mira Road East,2,1,0,8947.368421052632,112
8198999,1050,Mira Road East,2,1,0,7808.570476190476,112
5499000,650,Mira Road East,1,1,0,8460.0,112
6200000,695,Mira Road East,1,1,0,8920.863309352519,112
6000000,650,Mira Road East,1,1,1,9230.76923076923,112
5999000,720,Mira Road East,1,1,0,8331.944444444445,112
12400000,1365,Mira Road East,3,1,1,9084.249084249084,112
6500000,1050,Mira Road East,2,1,1,6190.476190476191,112
9599000,1098,Mira Road East,2,1,0,8742.258652094717,112
6100000,700,Mira Road East,1,0,0,8714.285714285714,112
8700000,1060,Mira Road East,2,1,1,8207.547169811322,112
7498999,1010,Mira Road East,2,1,1,7424.751485148515,112
5999000,850,Mira Road East,1,1,0,7057.64705882353,112
15000000,1600,Mira Road East,2,1,1,9375.0,112
4850000,700,Mira Road East,1,1,0,6928.571428571428,112
7815000,575,Mira Road East,2,1,1,13591.304347826086,112
8053000,700,Mira Road East,2,1,1,11504.285714285714,112
8030000,698,Mira Road East,2,1,1,11504.297994269342,112
7500000,538,Mira Road East,2,1,0,13940.520446096654,112
10100000,739,Mira Road East,3,1,0,13667.117726657645,112
5300000,381,Mira Road East,1,0,0,13910.761154855643,112
5900000,424,Mira Road East,1,1,0,13915.094339622641,112
7745999,629,Mira Road East,2,0,0,12314.783783783783,112
7650000,621,Mira Road East,2,0,0,12318.840579710144,112
6738000,547,Mira Road East,2,0,0,12318.098720292504,112
5229000,769,Mira Road East,1,1,1,6799.739921976593,112
4950000,650,Mira Road East,1,1,0,7615.384615384615,112
4500000,650,Mira Road East,1,1,0,6923.076923076923,112
7700000,950,Mira Road East,2,0,1,8105.263157894737,112
9900000,786,Mira Road East,3,1,1,12595.419847328245,112
9550000,693,Mira Road East,1,1,1,13780.663780663781,112
9990000,981,Mira Road East,2,1,1,10183.48623853211,112
11500000,1386,Mira Road East,3,1,1,8297.258297258297,112
5250000,650,Mira Road East,1,1,0,8076.923076923077,112
7500000,875,Mira Road East,2,1,1,8571.42857142857,112
7500000,975,Mira Road East,2,1,1,7692.307692307692,112
5500000,705,Mira Road East,1,1,1,7801.418439716312,112
8500000,1060,Mira Road East,2,1,0,8018.867924528302,112
6050000,750,Mira Road East,1,1,0,8066.666666666667,112
10000000,1102,Mira Road East,3,1,0,9074.410163339382,112
8000000,1020,Mira Road East,2,1,0,7843.137254901961,112
7500000,1060,Mira Road East,2,1,0,7075.471698113208,112
5150000,685,Mira Road East,1,1,0,7518.248175182482,112
7600000,1050,Mira Road East,2,1,0,7238.0952380952385,112
11000000,1390,Mira Road East,3,1,1,7913.669064748202,112
12500000,1390,Mira Road East,3,1,1,8992.805755395684,112
5300000,520,Mira Road East,2,0,0,10192.307692307691,112
5300000,615,Mira Road East,1,1,0,8617.886178861789,112
7900000,925,Mira Road East,2,0,0,8540.54054054054,112
5583000,705,Mira Road East,1,1,1,7919.148936170212,112
13200000,1525,Mira Road East,3,1,1,8655.737704918032,112
9300000,1060,Mira Road East,2,1,0,8773.584905660377,112
4500000,565,Mira Road East,1,0,0,7964.601769911505,112
8000000,990,Mira Road East,2,0,0,8080.80808080808,112
11000000,1341,Mira Road East,3,1,0,8202.83370618941,112
8000000,990,Mira Road East,2,1,0,8080.80808080808,112
7600000,960,Mira Road East,2,1,1,7916.666666666667,112
9200000,1160,Mira Road East,2,1,0,7931.0344827586205,112
9300000,1060,Mira Road East,2,1,1,8773.584905660377,112
5800000,540,Mira Road East,1,1,0,10740.74074074074,112
4400000,490,Mira Road East,1,0,0,8979.591836734693,112
4100000,530,Mira Road East,1,0,0,7735.8490566037735,112
5600000,540,Mira Road East,1,1,0,10370.37037037037,112
8800000,1073,Mira Road East,2,1,0,8201.304753028891,112
5700000,650,Mira Road East,1,1,0,8769.23076923077,112
7000000,900,Mira Road East,2,1,0,7777.777777777777,112
10800000,1180,Mira Road East,2,1,1,9152.542372881357,112
9000000,1412,Mira Road East,2,1,0,6373.937677053825,112
13200000,1525,Mira Road East,2,1,1,8655.737704918032,112
13100000,1400,Mira Road East,3,1,0,9357.142857142857,112
4500000,565,Mira Road East,1,1,0,7964.601769911505,112
4400000,450,Mira Road East,1,0,0,9777.777777777777,112
9300000,1060,Mira Road East,2,1,1,8773.584905660377,112
4800000,550,Mira Road East,1,0,1,8727.272727272728,112
4800000,550,Mira Road East,1,1,1,8727.272727272728,112
6800000,1050,Mira Road East,2,1,0,6476.190476190476,112
9000000,1250,Mira Road East,3,1,0,7200.0,112
6600000,700,Mira Road East,1,1,0,9428.57142857143,112
7700000,950,Mira Road East,2,1,0,8105.263157894737,112
8800000,990,Mira Road East,2,1,1,8888.888888888889,112
3100000,375,Mira Road East,1,1,0,8266.666666666666,112
9200000,1137,Mira Road East,2,1,1,8091.468777484609,112
4100000,585,Mira Road East,1,0,0,7008.547008547009,112
8000000,972,Mira Road East,2,1,0,8230.45267489712,112
16000000,1944,Mira Road East,4,1,0,8230.45267489712,112
5742000,725,Mira Road East,1,1,1,7920.0,112
8355000,1055,Mira Road East,2,1,1,7919.431279620853,112
6800000,890,Mira Road East,2,1,0,7640.449438202248,112
7500000,1060,Mira Road East,2,1,0,7075.471698113208,112
7600000,960,Mira Road East,2,1,0,7916.666666666667,112
13200000,1525,Mira Road East,3,1,1,8655.737704918032,112
8500000,945,Mira Road East,2,1,1,8994.708994708995,112
5600000,645,Mira Road East,1,1,1,8682.170542635658,112
5600000,645,Mira Road East,1,1,1,8682.170542635658,112
3400000,380,Mira Road East,1,0,0,8947.368421052632,112
6600000,850,Mira Road East,2,1,1,7764.705882352941,112
7000000,950,Mira Road East,3,1,1,7368.421052631579,112
7600000,975,Mira Road East,2,0,0,7794.871794871795,112
7600000,975,Mira Road East,2,1,0,7794.871794871795,112
6190000,756,Mira Road East,1,1,1,8187.830687830688,112
8900000,1017,Mira Road East,2,1,0,8751.229105211407,112
4700000,500,Mira Road East,1,1,0,9400.0,112
5600000,560,Mira Road East,1,0,0,10000.0,112
5700000,540,Mira Road East,1,1,0,10555.555555555555,112
7800000,960,Mira Road East,2,1,1,8125.0,112
8800000,1050,Mira Road East,2,1,1,8380.952380952382,112
5950000,769,Mira Road East,1,1,1,7737.321196358907,112
6152000,769,Mira Road East,1,1,1,8000.0,112
14800000,1460,Mira Road East,3,1,1,10136.986301369863,112
5350000,610,Mira Road East,1,1,0,8770.491803278688,112
9800000,786,Mira Road East,3,1,1,12468.193384223918,112
8500000,1098,Mira Road East,2,1,1,7741.347905282331,112
6500000,693,Mira Road East,1,1,1,9379.50937950938,112
8300000,981,Mira Road East,2,1,1,8460.754332313965,112
12000000,1386,Mira Road East,3,1,1,8658.008658008657,112
9300000,960,Mira Road East,2,1,0,9687.5,112
5400000,675,Mira Road East,1,1,1,8000.0,112
4400000,550,Mira Road East,1,0,0,8000.0,112
10800000,1180,Mira Road East,2,1,1,9152.542372881357,112
7200000,995,Mira Road East,2,1,0,7236.180904522613,112
7000000,1020,Mira Road East,2,1,0,6862.745098039216,112
6000000,810,Mira Road and Beyond,2,1,1,7407.407407407408,113
4200000,700,Mira Road and Beyond,2,0,1,6000.0,113
9800000,1417,Mira Road and Beyond,3,1,1,6916.019760056457,113
3500000,783,Mira Road and Beyond,2,1,1,4469.987228607918,113
5800000,770,Mira Road and Beyond,1,1,1,7532.467532467533,113
2700000,400,Mira Road and Beyond,1,1,1,6750.0,113
4200000,750,Mira Road and Beyond,2,1,1,5600.0,113
6400000,1180,Mira Road and Beyond,2,1,1,5423.728813559322,113
3500000,565,Mira Road and Beyond,1,1,1,6194.690265486725,113
3000000,320,Mira Road and Beyond,1,0,0,9375.0,113
2800000,400,Mira Road and Beyond,1,0,1,7000.0,113
6800000,890,Mira Road and Beyond,2,1,1,7640.449438202248,113
4100000,590,Mira Road and Beyond,1,0,1,6949.152542372882,113
6500000,940,Mira Road and Beyond,2,0,1,6914.893617021276,113
7600000,1760,Mira Road and Beyond,2,0,1,4318.181818181818,113
6400000,1180,Mira Road and Beyond,2,0,1,5423.728813559322,113
5700000,900,Mira Road and Beyond,2,1,1,6333.333333333333,113
3300000,620,Morya Nagar,1,0,0,5322.580645161291,114
21800000,1412,Mulund,3,1,1,15439.093484419263,115
21200000,1412,Mulund,3,1,1,15014.164305949009,115
18000000,1180,Mulund,2,0,0,15254.237288135593,115
9000000,550,Mulund East,1,0,0,16363.636363636364,116
9000000,550,Mulund East,1,0,0,16363.636363636364,116
8500000,600,Mulund East,1,1,0,14166.666666666666,116
5500000,400,Mulund East,1,0,0,13750.0,116
15500000,985,Mulund East,2,1,0,15736.040609137055,116
6000000,350,Mulund East,1,0,0,17142.85714285714,116
9200000,558,Mulund East,1,1,0,16487.45519713262,116
7000000,345,Mulund East,1,1,0,20289.855072463768,116
13500000,985,Mulund East,2,1,0,13705.583756345177,116
11500000,650,Mulund East,1,1,0,17692.30769230769,116
18000000,980,Mulund East,2,1,0,18367.34693877551,116
6500000,385,Mulund East,1,1,0,16883.116883116883,116
9500000,575,Mulund East,1,1,1,16521.739130434784,116
20700000,1450,Mulund East,2,1,1,14275.862068965518,116
11000000,550,Mulund East,1,1,0,20000.0,116
33000000,1700,Mulund East,5,1,0,19411.764705882353,116
33500000,1650,Mulund East,4,1,0,20303.030303030304,116
9000000,417,Mulund West,1,1,1,21582.733812949642,117
9800000,585,Mulund West,1,0,1,16752.136752136754,117
12500000,800,Mulund West,2,1,1,15625.0,117
11000000,600,Mulund West,1,1,1,18333.333333333332,117
51000000,2600,Mulund West,3,1,0,19615.384615384617,117
15000000,950,Mulund West,2,1,0,15789.473684210527,117
18500000,1100,Mulund West,2,0,0,16818.18181818182,117
18000000,1100,Mulund West,2,1,0,16363.636363636364,117
27000000,1560,Mulund West,3,1,1,17307.69230769231,117
15500000,927,Mulund West,2,1,1,16720.604099244876,117
24000000,1452,Mulund West,3,1,0,16528.92561983471,117
10700000,660,Mulund West,1,1,1,16212.121212121212,117
19200000,1202,Mulund West,2,1,1,15973.377703826955,117
32599999,1306,Mulund West,3,0,0,24961.71439509954,117
23300000,1118,Mulund West,3,1,1,20840.787119856886,117
29000000,1160,Mulund West,3,0,0,25000.0,117
32700000,1309,Mulund West,3,0,0,24980.901451489688,117
19100000,797,Mulund West,2,1,1,23964.86825595985,117
22100000,885,Mulund West,3,0,0,24971.751412429378,117
18200000,759,Mulund West,2,1,1,23978.919631093544,117
20000000,835,Mulund West,2,1,1,23952.095808383234,117
17500000,729,Mulund West,2,1,1,24005.48696844993,117
31300000,1740,Mulund West,3,1,1,17988.505747126437,117
38800000,2160,Mulund West,3,1,1,17962.962962962964,117
30400000,1690,Mulund West,3,1,1,17988.165680473372,117
35200000,1960,Mulund West,3,1,1,17959.183673469386,117
26500000,1475,Mulund West,2,1,1,17966.101694915254,117
20900000,1165,Mulund West,2,1,1,17939.91416309013,117
24600000,1072,Mulund West,3,0,0,22947.761194029852,117
25800000,1126,Mulund West,3,0,0,22912.96625222025,117
24800000,1080,Mulund West,3,0,0,22962.962962962964,117
26000000,1600,Mulund West,3,1,0,16250.0,117
13799999,700,Mulund West,2,1,0,19714.284285714286,117
11000000,650,Mulund West,1,1,0,16923.076923076922,117
17500000,1000,Mulund West,2,1,0,17500.0,117
21000000,1050,Mulund West,2,1,0,20000.0,117
22500000,1350,Mulund West,3,1,0,16666.666666666668,117
10000000,500,Mulund West,1,1,0,20000.0,117
23700000,1001,Mulund West,3,1,1,23676.323676323675,117
16500000,650,Mulund West,2,1,0,25384.615384615383,117
18000000,850,Mulund West,2,0,0,21176.470588235294,117
16500000,850,Mulund West,2,1,0,19411.764705882353,117
10600000,644,Mulund West,1,1,1,16459.627329192546,117
15000000,1400,Mumbai Agra National Highway,3,0,1,10714.285714285714,118
4300000,685,Mumbai Central,1,1,1,6277.3722627737225,119
3300000,530,Mumbai Central,1,1,1,6226.415094339623,119
5500000,1115,Mumbai Central,2,0,1,4932.735426008969,119
2800000,525,Mumbai Central,1,1,1,5333.333333333333,119
8000000,810,Mumbai Highway,2,1,1,9876.543209876543,120
10000000,785,Mumbai Highway,2,1,1,12738.853503184713,120
19000000,1500,Mumbai Highway,3,0,1,12666.666666666666,120
19000000,1503,Mumbai Highway,3,0,1,12641.38389886893,120
4500000,457,Mumbai Nashik Expressway,1,1,1,9846.827133479212,121
36100000,1237,Nahur,3,1,1,29183.508488278094,122
2200000,500,Naigaon East,1,1,1,4400.0,123
2300000,500,Naigaon East,1,1,1,4600.0,123
3200000,510,Naigaon East,1,1,1,6274.509803921569,123
2400000,565,Naigaon East,1,1,1,4247.787610619469,123
2700000,540,Naigaon East,1,1,1,5000.0,123
2400000,565,Naigaon East,1,1,1,4247.787610619469,123
2350000,540,Naigaon East,1,1,1,4351.851851851852,123
4300000,750,Naigaon East,1,1,1,5733.333333333333,123
3200000,585,Naigaon East,1,1,1,5470.08547008547,123
2300000,500,Naigaon East,1,1,1,4600.0,123
3250000,585,Naigaon East,1,1,1,5555.555555555556,123
2500000,453,Naigaon East,1,1,1,5518.763796909492,123
2450000,500,Naigaon East,1,1,1,4900.0,123
3000000,605,Naigaon East,1,1,1,4958.677685950413,123
4500000,710,Naigaon East,2,1,1,6338.028169014085,123
2800000,510,Naigaon East,1,1,1,5490.196078431372,123
2750000,590,Naigaon East,1,1,1,4661.016949152542,123
2650000,560,Naigaon East,1,1,1,4732.142857142857,123
2700000,600,Naigaon East,1,1,1,4500.0,123
2200000,500,Naigaon East,1,1,1,4400.0,123
3700000,925,Naigaon East,1,1,1,4000.0,123
2050000,500,Naigaon East,1,1,1,4100.0,123
3200000,610,Naigaon East,1,1,1,5245.901639344263,123
2500000,560,Naigaon East,1,1,0,4464.285714285715,123
2000000,510,Naigaon East,1,1,0,3921.5686274509803,123
3200000,615,Naigaon East,1,1,0,5203.252032520325,123
3200000,615,Naigaon East,1,1,0,5203.252032520325,123
2300000,510,Naigaon East,1,0,0,4509.803921568628,123
2300000,510,Naigaon East,1,1,0,4509.803921568628,123
3950000,850,Naigaon East,2,1,0,4647.058823529412,123
3500000,770,Naigaon East,2,1,0,4545.454545454545,123
2300000,500,Naigaon East,1,0,0,4600.0,123
2600000,500,Naigaon East,1,1,1,5200.0,123
3100000,540,Naigaon East,1,1,1,5740.740740740741,123
3200000,600,Naigaon East,1,1,1,5333.333333333333,123
3100000,585,Naigaon East,1,1,1,5299.145299145299,123
3500000,600,Naigaon East,1,1,0,5833.333333333333,123
3300000,585,Naigaon East,1,1,0,5641.025641025641,123
3500000,585,Naigaon East,1,1,0,5982.9059829059825,123
3400000,585,Naigaon East,1,1,0,5811.965811965812,123
2500000,500,Naigaon East,1,1,1,5000.0,123
2500000,500,Naigaon East,1,1,1,5000.0,123
3500000,585,Naigaon East,1,1,0,5982.9059829059825,123
3900000,750,Naigaon East,1,1,0,5200.0,123
2400000,540,Naigaon East,1,1,0,4444.444444444444,123
2850000,540,Naigaon East,1,1,1,5277.777777777777,123
2300000,400,Naigaon East,1,1,1,5750.0,123
2600000,530,Naigaon East,1,1,0,4905.66037735849,123
2580000,605,Nala Sopara,1,1,1,4264.462809917355,124
3594000,850,Nala Sopara,2,1,1,4228.235294117647,124
2451000,570,Nala Sopara,1,1,1,4300.0,124
4800000,965,Nala Sopara,2,1,1,4974.093264248705,124
3700000,730,Nala Sopara,1,1,1,5068.493150684932,124
2600000,590,Nala Sopara,1,1,1,4406.779661016949,124
2600000,686,Nala Sopara,1,1,1,3790.087463556851,124
2650000,600,Nala Sopara,1,1,1,4416.666666666667,124
2451000,570,Nala Sopara,1,1,1,4300.0,124
2450000,575,Nala Sopara,1,1,1,4260.869565217391,124
3300000,665,Nala Sopara,1,1,0,4962.4060150375935,124
2400000,585,Nala Sopara,1,1,1,4102.5641025641025,124
2250000,590,Nala Sopara,1,1,1,3813.5593220338983,124
2300000,550,Nala Sopara,1,0,0,4181.818181818182,124
2300000,550,Nala Sopara,1,1,0,4181.818181818182,124
2200000,525,Nala Sopara,1,1,1,4190.476190476191,124
3000000,575,Nala Sopara,1,1,1,5217.391304347826,124
2300000,575,Nala Sopara,1,1,1,4000.0,124
2500000,555,Nala Sopara,1,1,0,4504.504504504504,124
2300000,578,Nala Sopara,1,1,0,3979.2387543252594,124
